8958701	vie	Nhiều người nghĩ tôi bị điên.
8958703	vie	Tôi tự hỏi anh lấy cái này ở đâu ra.
8958705	vie	Anh đừng tưởng là có thể qua mặt được tôi.
8958706	vie	Tại sao mà Tom không gọi cho tôi nhỉ?
8958707	vie	Sao Tom không gọi cho tôi nhỉ?
8958708	vie	Tom vẽ tranh không giỏi bằng tôi.
8959109	vie	Chân tôi dài hơn chân Tom đấy.
8959110	vie	Tôi chân dài hơn Tom đấy.
8959189	vie	Mike đã không thể theo kịp giờ học.
8959190	vie	Mike đã không thể theo kịp buổi học.
8959191	vie	Dạo này, tôi đã tăng cân.
8959192	vie	Nước đó có nhiều người dân tị nạn từ châu Âu.
8959193	vie	Quốc gia đó có nhiều người dân tị nạn từ châu Âu.
8959194	vie	Tom đang dạy tiếng Pháp.
8959195	vie	Tôi tưởng là bạn sẽ không định nói với ai cả.
8959196	vie	Tôi nghĩ nếu ngày mai trời không mưa thì tốt biết mấy.
8959197	vie	Họ đang hẹn hò.
8959198	vie	Họ đang đi chơi với nhau.
8959199	vie	Đây là xăng.
8959200	vie	Đây là cái hồ đẹp nhất trong những cái hồ mà tôi từng thấy.
8959201	vie	Đây là cái hồ đẹp nhất mà tôi từng thấy.
8959208	vie	Khi tỉnh giấc, tôi nhận ra là cô ấy ở ngay bên cạnh tôi.
8959209	vie	Bạn có thực sự không biết bơi không?
8959210	vie	Có thật là bạn không biết bơi không?
8959212	vie	Về cơ bản, người Nhật là những người ngại ngùng.
8959213	vie	Hôm qua bạn đã nói gì thế?
8959215	vie	Tôi đã nhờ anh ấy xách va-li vào căn phòng đó.
8959216	vie	Tủ lạnh giúp bảo quản thức ăn.
8959217	vie	Tủ lạnh giúp bảo quản thực phẩm.
8959218	vie	Những người công nhân đã lên xuống cầu thang bộ.
8959219	vie	Tom xuất hiện vào khoảng 2 giờ rưỡi.
8959220	vie	Đây là mệnh lệnh.
8959223	vie	Bạn nghĩ ngọn núi nào cao thứ hai Nhật Bản?
8959901	vie	Bạn vẫn định kết hôn với Tom à?
8959902	vie	Bạn vẫn còn ý định cưới Tom sao?
8959908	vie	Tôi có thể không hạnh phúc, nhưng tôi không có ý định tự sát.
8959909	vie	Tôi có thể không hạnh phúc, nhưng tôi không định tự tử.
8959911	vie	Tôi có thể không hạnh phúc, nhưng tôi không có ý định nghĩ quẩn.
8959915	vie	Có những 10 sinh viên trượt kỳ thi.
8959917	vie	Có tận 10 học sinh đã trượt kỳ thi.
8959920	vie	Anh ấy nói là anh ấy cần thêm thời gian.
8959923	vie	Tôi đã tình cờ gặp anh ấy.
8959924	vie	Mẹ tôi đang nấu bữa tối.
8959932	vie	Trong quá khứ, tôi đã từng muốn trở thành một chuyên viên chăm sóc sắc đẹp hoặc là một nhà thiết kế thời trang.
8959937	vie	Con trai tôi chưa đến tuổi đi học.
8959944	vie	Cô ấy đã bắt đầu vẽ tranh sơn dầu.
8959945	vie	Bạn có biết bơi không?
8959949	vie	Tôi đúng là có mắt như mù!
8959953	vie	Tôi lò mò tìm công tắc bật đèn trong bóng đêm.
8959957	vie	Cuộc đời không ngọt ngào như thế.
8959958	vie	Loài hoa này có một hương thơm đặc biệt.
8959960	vie	Bông hoa này có một mùi hương đặc biệt.
8959973	vie	Hãy đến bất cứ lúc nào bạn muốn nhé.
8959974	vie	Hãy đến bất cứ khi nào bạn muốn nhé.
8959975	vie	Mary đang xem thường lòng tốt của Bill.
8959976	vie	Mary đang coi lòng tốt của Bill như là điều hiển nhiên.
8959977	vie	Mary đang coi nhẹ lòng tốt của Bill.
8959980	vie	Tôi không muốn trở thành một bà nội trợ tầm thường.
8959981	vie	Tôi xin lỗi vì lúc nào cũng làm phiền bạn.
8959989	vie	Cho đến bây giờ, các nhà khoa học vẫn chưa tìm ra được phương pháp chữa hoàn toàn ung thư.
8960001	vie	"Cái gì cơ? Bạn đang nghi ngờ tôi ư?" "Vì, vì tự dưng bạn bảo tôi tin vào dăm ba cái "Ma Giới" rồi là "Ma Tộc". Tin được mới lạ đấy!"
8960002	vie	"Cái gì cơ? Bạn đang nghi ngờ chúng tôi ư?" "Vì, vì tự dưng các người bảo tôi tin vào dăm ba cái "Ma Giới" rồi là "Ma Tộc". Tin được mới lạ đấy!"
8960009	vie	Tôi cũng đã từng rất hay đi phiêu lưu giống bạn, nhưng rồi một hôm tôi trúng một mũi tên ở đầu gối.
8960012	vie	Tôi cũng đã từng rất hay đi chu du khắp nơi giống bạn, nhưng rồi một hôm tôi trúng một mũi tên ở đầu gối.
8960042	vie	Vị cổ đông nào có câu hỏi, xin mời giơ tay lên.
8960045	vie	Sau khi suy nghĩ rất nhiều, và đây chỉ là ý kiến cá nhân của tôi, nhưng tôi cho rằng giá trị của một món quà sẽ thay đổi tùy thuộc vào việc có bao nhiêu tình cảm được đặt vào trong món quà đó.
8960046	vie	Sau khi đã suy nghĩ rất nhiều, và đây chỉ là ý kiến chủ quan của cá nhân tôi, cơ mà tôi nghĩ rằng giá trị của một món quà sẽ thay đổi tùy vào việc có bao nhiêu tình cảm được đặt vào trong món quà đó.
8960048	vie	Sau khi suy nghĩ rất nhiều, và đây chỉ là ý kiến của riêng tôi tôi, nhưng tôi nghĩ giá trị của một món quà sẽ thay đổi tùy thuộc vào việc có bao nhiêu tình cảm được đặt vào trong món quà đó.
8960049	vie	Anh ấy là một chuyên gia câu cá.
8960050	vie	Đừng nói dối.
8960051	vie	Đừng có mà nói dối!
8960052	vie	Sao bạn biết tôi là người Canada?
8960053	vie	Tại sao bạn lại biết tôi là người Canada?
8960054	vie	Bốn cậu bé đang đi bộ trên đường.
8960055	vie	Đừng lề mà lề mề nữa mà hãy mau hành động đi!
8960058	vie	Đừng có mà lề mà lề mề nữa! Còn không mau hành động đi!
8960060	vie	Xin đừng uống cái đó.
8960061	vie	Xin đừng uống thứ đó.
8960062	vie	Tôi không thể tìm được một công việc ở Úc, thế nên tôi đã quay trở về nhà.
8960064	vie	Tôi không biết là Tom đã từng làm điều đó.
8960066	vie	Tôi nhớ điều mà bạn đã nói.
8960067	vie	Đề xuất đó đã được thông qua.
8960068	vie	Tom là một trong số những người đàn ông mà hôm qua cảnh sát đã bắt giữ trong công viên.
8960069	vie	Cô ấy tháo kính ra.
8960070	vie	Cô ấy đã bỏ kính ra.
8960071	vie	Mary nói là cô ấy biết rằng Tom sẽ phải tự làm điều đó.
8960073	vie	Tôi chỉ làm điều mà ai cũng làm thôi mà.
8960074	vie	Tôi đã cố cứu anh ta.
8960075	vie	Tôi đúng là một thằng ngu!
8960078	vie	Tom và Mary đều thật sự rất mệt.
8960079	vie	Đáng lẽ ra tôi nên làm điều mà Tom bảo tôi làm.
8960080	vie	Tom nói là anh ấy sẽ không nói tiếng Pháp.
8960081	vie	Hai chúng tôi làm điều đó cùng nhau.
8960082	vie	Tôi không thích truyện cười tục tĩu.
8960083	vie	Tôi không thích những trò đùa tục tĩu.
8960085	vie	Trên xe buýt có người đánh rắm.
8960959	vie	Hai quốc gia không có quan hệ ngoại giao với nhau trong gần ba thập kỷ.
8960960	vie	Đó là một đêm tối không có trăng.
8960961	vie	Tom và Mary đã giận nhau.
8960962	vie	Mặc dù Takahashi trông giống hệt một người châu Á, nhưng tôi nghe nói anh ấy là con lai.
8960963	vie	Mặc dù Takahashi trông giống hệt người châu Á, nhưng tôi nghe nói là chị ấy mang dòng máu lai.
8960964	vie	Đừng bận tâm làm gì. Tom cũng có tặng quà cho tôi đâu.
8961081	vie	Năm ngoái, nhân lúc đi du học ngắn hạn tại đại học Bắc Kinh trong một tháng rưỡi, tôi đã chú tâm học tiếng Trung để có thể nói chuyện trôi chảy.
8961164	vie	Tôi muốn nhờ bạn một việc.
8961165	vie	Tom nói là ngày mai anh ấy sẽ giúp tôi đấy.
8961166	vie	Tom nói ngày mai sẽ giúp tôi đấy.
8961167	vie	Bố tôi định đi nước ngoài vào tuần sau.
8961170	vie	Cái đồng hồ đeo tay này có giá tầm khoảng 50 nghìn Yên.
8961403	vie	Chúng tôi bị nhồi nhét trong một căn phòng chật hẹp.
8961404	vie	Bạn có thể đọc cái này cho tôi được không?
8961405	vie	Tôi giúp em trai di chuyển cái bàn.
8961406	vie	Bạn đã gọi điện cho anh ấy chưa?
8961407	vie	Thật lạ là người đưa thư vẫn chưa đến.
8961409	vie	Anh ấy bắt đầu chạy.
8961413	vie	"Sao Tom không đến vậy?" "Hình như nó nói nó bị nhiễm virus máy tính rồi thì phải" "Gì cơ? Tom á?" "Ừ, hình như nó bị sốt rồi ngủ suốt ngày." "Tao chả hiểu gì hết." "Tao cũng thế."
8961417	vie	Tom đã học tiếng Pháp được ba năm.
8961418	vie	Đừng quên mang theo ô.
8961425	vie	Tôi bị giập não.
8961430	vie	Tôi đã mua một ít phô mai và sữa.
8961431	vie	Anh ấy đã bắt đầu rửa xe hơi.
8961436	vie	Bạn có thể chỉ tôi cách đánh vần từ đó được không?
8961439	vie	Hãy khởi động lại máy tính.
8961457	vie	Để đề phòng lây nhiễm chéo trong bệnh viện, bệnh viện đã cách ly những bệnh nhân bị nhiễm bệnh.
8961533	vie	Câu này tiếng Ý nói như thế nào?
8961536	vie	Bạn chưa bao giờ lắng nghe tôi cả.
8961542	vie	Kể cả cái khung cảnh quá đỗi quen thuộc với tôi cũng có vẻ mới lạ với Tom, thế nên anh ta chụp ảnh không ngừng.
8961575	vie	Bạn bị trật khớp chỗ nào vậy?
8961576	vie	Bạn trật khớp chỗ nào vậy?
8961582	vie	Tom có tàn nhang và tóc đỏ.
8961584	vie	Tom có tàn nhang và mái tóc màu đỏ.
8961587	vie	Thiệt hại lên đến 1 triệu Đô-la.
8961591	vie	Nếu bạn muốn được yêu, thì hãy yêu đi!
8961592	vie	Anh ấy là một quý ông hoàn hảo.
8961594	vie	Hết giờ.
8961595	vie	Hết thời gian.
8961596	vie	Bạn có yêu bản thân mình không?
8961597	vie	Tôi tin cô ấy là một người lương thiện.
8961598	vie	Anh có tin là tôi ném dép vào mặt anh không?
8961599	vie	Nó chỉ mất một tiếng.
8961600	vie	Tháng ba có nhiều hoa nở.
8961601	vie	Tôi hạnh phúc khi được ở cùng bạn.
8961602	vie	Bây giờ tôi đang rảnh.
8961603	vie	Bây giờ tôi rảnh.
8961607	vie	Chúng tôi tận dụng thời tiết đẹp để chơi tennis.
8961608	vie	Chúng tôi tận dụng thời tiết đẹp để chơi te-nít.
8961611	vie	Anh ấy phớt lờ lời khuyên của cô ấy.
8961614	vie	Cô ấy ngưỡng mộ anh trai mình.
8961652	vie	Trên ghế có con mèo đang ngồi.
8961659	vie	Tớ xin lỗi vì đã nán lại quá lâu. Tớ sẽ về ngay đây.
8961661	vie	Tôi xin lỗi vì đã nán lại quá lâu. Tôi sẽ về ngay.
8961679	vie	Tôi đã du lịch vòng quanh nước Nga.
8961680	vie	Tôi đã đi du lịch xuyên nước Nga.
8961683	vie	Hãy ăn khi còn nóng.
8961688	vie	"Giỏi quá! Sao mà bạn biết vậy?" "Vì tớ là thiên tài mà." "Cái gì cơ? Bình thường có ai tự nhận mình là thiên tài đâu?" "Vì tớ có phải người bình thường đâu."
8961707	vie	Tòa nhà Liên Hợp Quốc được xây vào năm 1952.
8961708	vie	Tòa nhà Liên Hợp Quốc đã được xây dựng năm 1952.
8961710	vie	Ba năm trước, bài hát đó rất nổi tiếng.
8961712	vie	Người đầu tiên làm điều đó là tôi đấy.
8961717	vie	Thôi chết, tôi quên mua đậu phụ rồi.
8961719	vie	Tôi rất thích anh ấy!
8961725	vie	Trong hội trường đó có đầy ắp người.
8961727	vie	Bạn có nóng không?
8961729	vie	Tôi không cần một người mẹ nữa.
8961734	vie	Không cần giải thích.
8961738	vie	Chúng tôi có nhiều công việc phải làm.
8961739	vie	Chúng ta có nhiều công việc phải làm.
8961747	vie	Anh ấy đã không nghĩ về cô ấy.
8961748	vie	Cô ấy đã cố nấu thứ gì đó cho anh ấy ăn.
8961751	vie	Tôi nghĩ là Tom có thể sửa máy tính của bạn.
8961752	vie	Tom sẽ có thể giải thích mọi chuyện cho bạn tốt hơn tôi nhiều.
8961755	vie	Anh ấy đã nhớ ra.
8961757	vie	Tôi sẽ không lấy nó.
8961759	vie	Tại sao Tom và Mary lại được mời?
8961761	vie	Sao Tom và Mary lại được mời?
8961763	vie	Tom biết là mọi người đang nhìn anh ta.
8961765	vie	Mary là một giáo viên dạy piano.
8961766	vie	Đó vẫn là một rủi ro lớn.
8961769	vie	Có ai đó đang hoặc đã ở đây.
8961770	vie	Tom đã tự hỏi anh ấy có thể làm gì.
8961773	vie	Bạn biết Tom nhiều đến mức nào?
8961774	vie	Bạn có sống ở đây không?
8961776	vie	Nếu bạn không định giúp, thì hãy ở nhà.
8961777	vie	Anh ấy sẽ phải rời tòa nhà.
8961779	vie	Tôi ước là tôi có thể thôi nghĩ về chuyện đã xảy ra.
8961786	vie	Bạn không có lý do gì để phàn nàn cả.
8961793	vie	Tom đã không muốn Mary tự làm điều đó.
8961797	vie	Tom không muốn Mary tự làm điều đó một mình.
8961800	vie	Bạn biết Tom không phải là người làm điều đó, có đúng không?
8961802	vie	Họ không còn dí dỏm như trước kia nữa.
8961808	vie	Nó không đủ to.
8961814	vie	Tôi tự hỏi là Tom có thể đến được hay không.
8961819	vie	Tom nói là anh ấy vẫn chưa thể tin được điều đó.
8961820	vie	Họ đang nói về bạn đấy, Mary.
8961822	vie	Dạo này tôi rất ít nói tiếng Pháp.
8961824	vie	Dạo này tôi rất ít khi nói tiếng Pháp.
8961826	vie	Ba người bị thương.
8961829	vie	Có ba người bị thương.
8961831	vie	Tôi phát điên vì em mất thôi!
8961834	vie	Tom nói là anh ấy không buồn ngủ.
8961836	vie	Tom nói anh ta không cảm thấy buồn ngủ.
8961838	vie	"Ai đã làm điều đó?" "Là tôi."
8961844	vie	Tom có lẽ sẽ tức điên lên.
8961848	vie	Chúng ta hãy đi ra ngoài và ngồi trong vườn.
8961853	vie	Chúng tôi đang tiết kiệm để xây một ngôi nhà mới.
8961862	vie	Ước mơ của Jane là tìm được một người đàn ông giàu có có thể chu cấp cho cô ta.
8961865	vie	Người tài xế taxi đó là người Hồi giáo.
8961867	vie	Tài xế taxi đó là người Hồi giáo.
8961870	vie	Tom và Mary đã nói với tôi rằng họ không cảm thấy có lỗi.
8961890	vie	Anh ấy nói là anh ấy khỏe mạnh.
8961892	vie	Tom nói là anh ta đã cố sửa cái điều hòa cả ngày.
8961894	vie	Tại sao trừ chính tôi ra, ai cũng nghĩ là tôi có thể làm được điều này?
8961896	vie	Tôi không nghĩ là Mary biết là cô ấy cần bao nhiêu thời gian để làm điều đó đâu.
8961897	vie	Tôi không nghĩ là Mary biết là cô ấy cần bao nhiêu thời gian để làm điều đó.
8961898	vie	Điều này không thể chấp nhận được.
8961900	vie	Bạn có ở trong hội đồng không?
8961901	vie	Gerard muốn dịch trò chơi của mình sang nhiều ngôn ngữ khác nhau, nhưng anh ấy không biết nên bắt đầu từ đâu.
8961905	vie	Chúng tôi chắc sẽ phải ở Úc vài tuần.
8961907	vie	Mary nói là cô ấy chắc chắn sẽ không làm điều đó.
8961914	vie	Mary sẽ không vui nếu cô ấy phải làm điều đó.
8961917	vie	Mary đã mặc một chiếc váy không dây đến bữa tiệc.
8961919	vie	Mary đã mặc một chiếc váy không dây.
8961923	vie	Tôi biết là Tom không giỏi chơi sáo lắm.
8961924	vie	Tôi biết Tom chơi sáo không giỏi lắm.
8961926	vie	Tom đã ở trên thiên đường.
8961927	vie	Chúng tôi không đi đến tận Boston.
8961928	vie	Tôi muốn cải thiện phát âm tiếng Pháp của tôi.
8961929	vie	Lưng bạn có còn đau không?
8961930	vie	Tom nói là hôm qua anh ta không ở đó. Nhưng có nhiều người đã trông thấy anh ta ở đó.
8961932	vie	Tôi đang học hai ngoại ngữ.
8961933	vie	Tôi đã đồng ý viết bức thư đó.
8961938	vie	Các loài động vật là bạn của chúng ta.
8961939	vie	Tôi muốn ăn một miếng bánh.
8961940	vie	Tôi thà chết còn hơn là bỏ cuộc.
8961942	vie	Nếu bạn ăn quá nhiều, bạn sẽ béo lên.
8961944	vie	Đừng có mà dọa tôi. Tôi sẽ không nói gì đâu.
8961947	vie	Tôi là Tom. Tên bạn là gì?
8961949	vie	Nó quá phức tạp với tôi.
8961950	vie	Đầu bạn có còn đau không?
8961951	vie	Bạn có còn đau đầu không?
8961953	vie	Đồ ăn đâu rồi?
8961955	vie	Đồ ăn đâu?
8961957	vie	Bạn có thể giải thích rõ hơn được không?
8961959	vie	Bạn đã sẵn sàng cho mùa xuân chưa?
8961962	vie	Bạn đội mũ ngược rồi kìa.
8961964	vie	Tôi rất thích quả cam.
8961966	vie	Tôi rất thích cam.
8961969	vie	Đưa họ ra khỏi đây.
8961970	vie	Đừng đến đây.
8961971	vie	Tôi không nghĩ trời sẽ mưa, nhưng tôi sẽ mang theo một cái ô để đề phòng.
8961974	vie	Tôi phải về nhà mỗi khi trời tối.
8961978	vie	Mỗi khi có cơ hội, tôi đều đi Boston.
8961983	vie	Tôi sẽ gọi bạn khi bữa tối chuẩn bị xong.
8961985	vie	Sao tất cả chúng ta không làm điều đó cùng nhau nhỉ?
8961986	vie	Tom là người duy nhất sống sót.
8961988	vie	Bạn đã mua cuốn sách nào vậy?
8961990	vie	Dân số nước Úc là bao nhiêu người?
8961991	vie	Tom đọc Kinh Thánh.
8961999	vie	Tom làm điều đó nhanh hơn tôi.
8962002	vie	Cô ấy đã trở nên giàu có.
8962006	vie	Tom bị mất một ngón tay.
8962011	vie	Sau khi đi làm về, tôi sẽ đón bạn từ nơi bạn làm việc.
8962013	vie	Kẻ thù không thể tiến lại gần.
8962014	vie	Kẻ thù không thể đến gần.
8962015	vie	Chúng tôi sẽ đợi Tom ở đây.
8962018	vie	Chúng ta sẽ đợi Tom ở đây.
8962019	vie	Năm sau, tôi sẽ quay trở lại Boston.
8962020	vie	Năm sau, tôi sẽ quay về Boston.
8962021	vie	Năm sau, tôi sẽ quay lại Boston.
8962027	vie	Bây giờ ở Boston có mưa không?
8962028	vie	Tom biết là tôi phải làm điều đó.
8962033	vie	Hokkaido nằm ở phía bắc Nhật Bản.
8962034	vie	Chúng tôi đã ăn.
8962039	vie	Tom và Mary đã cùng nhau bàn về kế hoạch tương lai của họ.
8962044	vie	Năm mươi hiệp sĩ dũng cảm đã sẵn sàng cho trận đại chiến.
8962049	vie	Tom đã xuất hiện trên các bộ phim và trên truyền hình.
8962051	vie	Hãy nói với Tom và Mary rằng tôi quá mệt để giúp đỡ họ rồi.
8962060	vie	Bạn đã làm việc chăm chỉ.
8962061	vie	Cô ấy chỉ đứng đó nhìn anh ta.
8962063	vie	Chúng ta sẽ đến đó đúng giờ.
8962065	vie	Chúng ta sẽ đến đó kịp giờ.
8962070	vie	Mennad đã mời Baya tham gia một cuộc phỏng vấn.
8962072	vie	Hãy để Tom đợi.
8962073	vie	Tom trông không có vẻ hài lòng.
8962076	vie	Đứa bé trông giống mẹ mình.
8962078	vie	Tôi tự buộc dây giày.
8962080	vie	Tôi chỉ đến đó có một lần.
8962082	vie	Tôi chỉ đến đó một lần.
8962085	vie	Tôi không thích chiếc máy ảnh này.
8962087	vie	Thật không? Em sẽ cưới anh chứ?
8962088	vie	Thật sao? Anh sẽ cưới em chứ?
8962089	vie	Lúc đó Tom vẫn chưa phải là một thành viên.
8962090	vie	Tôi không nghĩ là Tom sẽ làm điều đó.
8962094	vie	Nhật Bản đã có những thay đổi đáng kể trong 50 năm qua.
8962096	vie	Nhật Bản đã thay đổi đáng kể trong 50 năm qua.
8962098	vie	Tom bảo tôi nói chuyện với Mary.
8962100	vie	Tom muốn chúng tôi giúp anh ấy làm điều đó.
8962102	vie	Tom đang ở trong phòng Mary.
8962106	vie	Việc nói tiếng Anh trôi chảy rất khó.
8962121	vie	Ai sẽ tin bạn đây?
8962123	vie	Bố ơi, cứu con với! Con không muốn chết! Con không muốn chết!
8962125	vie	Bố ơi cứu con! Con không muốn chết! Con không muốn chết!
8962128	vie	Chúng ta không thể ở đây.
8962129	vie	Chúng tôi không thể ở đây.
8962147	vie	Tom đã trèo lên mái nhà.
8962149	vie	Tom trèo lên mái nhà.
8962151	vie	Khi Tom trông thấy Mary và John ở cùng nhau, anh ta đã nổi giận.
8962159	vie	Có những thứ mà bạn không thể thay đổi, cho dù chúng có bất công thế nào đi chăng nữa.
8962161	vie	Tôi đã không biết gia đình tôi ở đâu.
8962165	vie	Tôi cá là Tom và Mary đã ngạc nhiên.
8962169	vie	Thầy Jackson là giáo viên môn Khoa học của chúng tôi.
8962173	vie	Tôi đã mua cái này cho bạn gái tôi.
8962174	vie	Tôi mua cái này cho bạn gái tôi.
8962176	vie	Lũ chó bị ướt sũng.
8962190	vie	Tôi tự hỏi là liệu Tom và Mary có thực sự đang học tiếng Pháp.
8962193	vie	Hãy mua tôi một căn nhà.
8962194	vie	Hãy mua cho tôi một căn nhà.
8962198	vie	Nước Anh đã bắt đầu công nghiệp hóa vào cuối thế kỷ XVIII.
8962202	vie	Bạn sống với bố mẹ, đúng không?
8962203	vie	Bạn sống với bố mẹ, có đúng không?
8962205	vie	Anh ấy viết một bản báo cáo.
8962206	vie	Anh ấy đã viết một bản báo cáo.
8962209	vie	Bạn đã uống quá nhiều rồi.
8962210	vie	Tom không cười.
8962216	vie	Cô ấy không muốn đi, nhưng bố cô ấy bắt cô ấy phải đi.
8962218	vie	Bạn chắc chắn sẽ thua.
8962222	vie	Tom và Mary nói là họ chưa từng dạy tiếng Pháp bao giờ.
8962225	vie	Sami đã quá say để lái xe.
8962229	vie	Tôi không muốn bất cứ ai biết là tôi giàu.
8962232	vie	Chúng tôi biết ơn lòng tốt của bạn.
8962237	vie	Cái áo khoác mà Tom muốn quá đắt. Thế nên anh ấy đã không mua nó.
8962246	vie	Bạn có muốn biết là tôi đã làm điều đó như thế nào không?
8962248	vie	Bạn có muốn biết tôi đã làm điều đó như thế nào không?
8962256	vie	Tao đoán là mày nghĩ mày quan trọng, có đúng không?
8962259	vie	Tao đoán là mày nghĩ mày quan trọng, có phải không?
8962260	vie	Tao đoán là mày nghĩ mày ngon, đúng không?
8962559	vie	Hãy nói cho tôi biết bạn cần tôi làm gì.
8962560	vie	Tom nói là Mary có lẽ vẫn đang cô đơn.
8962561	vie	Cô ấy có tài năng về âm nhạc.
8962565	vie	Thuốc tốt thường hay có vị đắng, lời khuyên tốt thường hay khó nghe.
8962569	vie	Tom hiếm khi ăn hải sản.
8962570	vie	Tom ít khi ăn hải sản.
8962574	vie	Một ngày nọ, anh ấy đã đến bệnh viện khám bệnh.
8962575	vie	Tôi hoàn toàn không biết gì về anh ấy cả.
8962576	vie	Anh ấy quả là một người tham công tiếc việc điển hình.
8962577	vie	Anh ấy là một người tham công tiếc việc điển hình.
8962579	vie	Tôi đang học tiếng Pháp.
8962580	vie	Chúng tôi đang học tiếng Pháp.
8962582	vie	Cảnh sát đã có trong tay bằng chứng chứng minh người đàn ông đó là hung thủ.
8962584	vie	Cảnh sát đã có trong tay bằng chứng chứng minh người đàn ông đó là thủ phạm.
8962585	vie	Tôi rất vui vì gặp được bạn.
8962586	vie	Có vẻ như Tom thực sự xuất thân từ một gia đình giàu có.
8962620	vie	Tom không dậy sớm bằng Mary.
8962623	vie	Không được! Làm xong bài tập thì con mới được xem ti vi!
8962625	vie	Không được! Con có thể xem ti vi sau khi đã làm xong bài tập về nhà.
8962626	vie	Tại sao tất cả mọi người lại sợ tôi?
8962627	vie	Không được coi thường người khác.
8962742	vie	Tối nay, tôi sẽ đi ra ngoài chơi với Lisa.
8962744	vie	Tôi muốn ăn một que kem.
8962750	vie	Cô ấy đang gặp nguy hiểm.
8962752	vie	Anh ấy đã bỏ phiếu nhất trí đề xuất đó.
8962755	vie	Có thật là bạn đã nhìn thấy ai đó trên cầu không?
8962756	vie	Có thật là bạn đã thấy người nào đó trên cầu không?
8962787	vie	Tôi đã nhìn lướt qua cuốn sách của anh ấy.
8962788	vie	Hãy giữ im lặng.
8962789	vie	Vụ tai nạn đó đã xảy ra vào sáng hôm qua.
8962790	vie	Tuần sau tôi sẽ về.
8962791	vie	Tuần sau tôi về.
8962794	vie	Hãy nhìn làn khói kia.
8962795	vie	Hãy nhìn làn khói kia kìa.
8962797	vie	Kể cả khi giá của nó là 10 nghìn Yên, tôi vẫn phải mua cuốn từ điển đó.
8962798	vie	Tôi phải mua cuốn từ điển đó cho dù giá của nó có là 10 nghìn Yên đi chăng nữa.
8962800	vie	Tom không muốn một chiếc máy ảnh đắt tiền.
8962801	vie	Bây giờ là lúc để hành động.
8962802	vie	Cô ấy có phải là đứa con gái duy nhất của bạn không?
8962803	vie	Xe ô tô Nhật Bản được sử dụng trên toàn thế giới.
8962806	vie	Những chiếc xe ô tô "made in Japan" được sử dụng trên toàn thế giới.
8962807	vie	Tôi phải giúp anh ấy.
8962808	vie	Tôi phải cứu anh ấy.
8962809	vie	Bạn có thể lắng nghe những điều phiền muộn của tôi được không?
8962810	vie	Đừng có mà nói gở.
8962811	vie	Đừng nói gở như thế.
8962812	vie	Đừng có nói gở.
8962814	vie	Gần đây, số người nước ngoài học tập và làm việc tại Nhật Bản đã tăng lên.
8962815	vie	Tom đến vào lúc 2 rưỡi.
8962816	vie	Tom ném quần áo bẩn của mình vào trong cái giỏ.
8962817	vie	Tôi là người Mỹ.
8962867	vie	Cái mũ rơm của tôi đâu?
8962871	vie	Cô giáo đó đã không dời mắt khỏi tôi vì nghĩ tôi đang gian lận.
8962872	vie	Tuần trước tôi đã mua thứ đó.
8962873	vie	Tôi muốn tặng quà cho anh ấy nhân dịp sinh nhật.
8962874	vie	Anh ấy kể cho tôi nghe về vụ tai nạn đó như thể là anh ấy đã nhìn thấy nó tận mắt vậy.
8962875	vie	John có một chiếc xe ô tô Nhật.
8962876	vie	John có một chiếc xe Nhật.
8962878	vie	Hôm nay Tom có ở trường không vậy?
8962879	vie	Tôi không biết là tiếp theo tôi cần phải làm gì.
8962880	vie	Bạn có thể ngồi ở đây.
8962881	vie	Bọn trẻ đã bơi khỏa thân.
8962882	vie	Đám trẻ con đã bơi khỏa thân.
8962883	vie	Chữ của Tom rất dễ đọc.
8962884	vie	Chữ Tom viết cực kỳ dễ đọc.
8962887	vie	Chế độ nô lệ đã bị bãi bỏ tại hầu như mọi nơi trên thế giới.
8962889	vie	Tôi ghét anh ấy vì anh ấy quá kiêu ngạo.
8962890	vie	Anh ấy là sinh viên của trường đại học này.
8962891	vie	Bạn đã làm rất tốt đấy.
8962896	vie	Điểm tốt: Niềm vui sướng khi được thoải mái làm gỏi đối phương bằng nhiều loại combo khác nhau.
8962897	vie	Điểm tốt: Niềm vui sướng khi được thoải mái làm gỏi kẻ địch bằng nhiều loại combo khác nhau.
8962941	vie	Tôi đang ăn bánh mì.
8962942	vie	Tôi đang ăn bánh mỳ.
8962944	vie	Anh ấy đã tra chìa khóa vào ổ khóa.
8962946	vie	Anh ấy tra chìa khóa vào ổ.
8962958	vie	Tôi nghĩ là việc tôi sống cùng với bạn đã gây ảnh hưởng đến quan điểm sống của bạn.
8963143	vie	Hãy để Tom thử.
8963183	vie	"Này này, chuyện gì đã xảy ra trong tập cuối của "Tom và Mary"?" "Cuối cùng họ chia tay nhau. Thật sự tớ đã rất buồn." "Cái gì?! Hai người này yêu nhau thế kia cơ mà.."
8963187	vie	"Này này, chuyện gì đã xảy ra trong tập cuối của "Tom và Mary"?" "Cuối cùng họ chia tay nhau. Tôi thật sự đã rất buồn." "Cái gì?! Hai người này yêu nhau sâu đậm thế kia mà.."
8963193	vie	Sao không ai giúp tôi vậy?
8963195	vie	Sao không có ai giúp tôi thế?
8963346	vie	Tôi đã quên điều đó.
